Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,frame,class
711.123,275.521,720.278,283.457,0.0,0.0,0.0,0.0,0.0,0.0,720.329,287.327,0.0,0.0,0.0,0.0,711.084,309.745,701.939,325.531,703.189,351.811,712.458,311.025,703.208,325.548,705.851,354.481,712.415,270.318,712.473,270.272,0.0,0.0,720.289,270.275,1775,0
711.123,275.524,720.274,284.727,0.0,0.0,0.0,0.0,0.0,0.0,720.328,287.333,0.0,0.0,0.0,0.0,711.084,309.761,701.942,325.546,703.193,351.82,712.456,311.044,703.22,326.846,705.839,354.492,712.416,270.316,712.474,270.276,0.0,0.0,720.291,270.276,1776,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.963,278.161,699.303,321.596,690.109,363.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.963,278.165,699.303,321.597,690.107,363.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.956,282.108,695.332,330.83,679.464,372.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.355,287.35,695.311,332.072,679.462,372.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.072,282.099,693.977,330.835,669.053,374.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.072,282.104,692.704,332.064,669.053,374.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.072,282.104,692.703,332.064,669.052,374.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784,0
0.0,0.0,730.864,243.955,722.957,243.958,711.142,266.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.403,286.076,690.066,330.851,669.001,374.184,715.04,288.651,688.752,332.101,667.737,376.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785,0
0.0,0.0,730.868,243.957,722.96,243.955,711.15,265.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.162,286.077,690.048,330.852,669.009,374.197,715.058,288.655,688.756,332.101,668.94,376.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786,0
0.0,0.0,730.868,243.958,722.959,243.956,711.15,265.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.162,286.077,690.048,330.852,669.009,374.197,715.057,288.655,688.756,332.101,668.94,376.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787,0
0.0,0.0,728.215,237.403,720.278,236.029,715.036,254.473,0.0,0.0,733.495,239.996,0.0,0.0,0.0,0.0,701.923,288.666,684.777,334.731,667.731,382.127,721.696,292.648,718.99,334.765,709.763,372.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788,0
0.0,0.0,728.212,237.419,720.277,236.039,715.036,254.467,0.0,0.0,733.49,240.017,0.0,0.0,0.0,0.0,701.923,288.668,684.773,334.732,667.731,382.123,721.695,292.651,718.993,334.779,709.768,372.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789,0
0.0,0.0,728.212,237.421,720.277,236.042,715.036,254.47,0.0,0.0,733.49,240.019,0.0,0.0,0.0,0.0,701.923,288.668,684.773,334.732,667.731,382.123,721.695,292.651,718.993,334.778,709.767,372.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790,0
0.0,0.0,729.511,237.368,715.046,232.118,712.413,247.924,0.0,0.0,741.416,245.255,0.0,0.0,0.0,0.0,696.636,288.641,679.539,333.442,668.951,382.119,717.702,296.596,709.773,338.692,708.453,372.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791,0
0.0,0.0,729.515,237.365,715.05,232.111,712.414,247.93,0.0,0.0,742.64,245.262,0.0,0.0,0.0,0.0,696.634,288.64,679.536,333.445,668.934,382.131,717.703,296.596,709.774,338.692,708.443,372.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792,0
0.0,0.0,728.185,237.377,715.05,232.104,700.576,258.398,690.049,279.445,740.056,246.559,728.234,278.195,721.6,292.642,690.109,288.717,678.184,339.961,667.666,383.454,711.111,297.9,696.617,342.609,708.443,366.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793,0
0.0,0.0,728.186,237.371,715.049,232.097,700.577,258.395,690.049,279.443,740.058,246.555,729.518,278.192,721.601,292.64,690.109,288.715,678.187,339.961,667.668,383.45,711.112,297.899,696.619,342.611,708.438,366.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794,0
0.0,0.0,728.183,237.383,715.051,232.111,700.574,258.401,690.044,279.449,740.052,246.565,728.234,279.441,721.598,292.645,690.11,288.717,678.188,338.715,667.671,383.447,711.112,297.901,696.614,342.612,708.447,366.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,0
0.0,0.0,728.194,226.905,711.118,221.58,696.608,251.825,679.583,279.456,742.658,237.356,738.752,270.259,721.725,292.656,690.02,287.376,676.878,339.974,667.641,383.446,711.097,295.253,688.664,341.384,699.253,368.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796,0
0.0,0.0,728.194,226.91,711.119,221.584,696.606,251.83,679.584,279.457,742.656,237.361,738.749,270.262,721.724,292.658,690.02,287.377,676.878,339.974,667.644,383.448,711.096,295.254,688.664,342.586,699.253,368.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797,0
713.766,187.391,721.658,216.344,709.736,213.697,691.364,247.894,676.855,278.135,737.419,224.194,733.493,264.99,720.353,296.604,687.37,286.036,672.961,337.398,667.693,383.44,708.439,291.357,679.587,341.328,687.403,383.462,713.736,183.369,720.296,184.69,0.0,0.0,729.505,187.393,1798,0
713.767,187.386,721.653,216.334,709.739,213.691,691.381,247.904,676.857,278.13,737.401,224.179,733.481,264.981,720.345,296.6,687.367,286.037,672.964,337.399,667.692,383.438,708.433,291.355,679.586,341.329,687.404,383.464,713.745,183.361,720.302,184.688,0.0,0.0,729.512,187.391,1799,0
709.795,193.869,720.368,216.357,704.525,213.685,688.678,247.918,669.048,279.429,736.105,224.198,732.224,267.617,721.6,301.88,680.882,287.34,671.624,341.344,667.646,386.098,704.529,292.656,676.914,342.659,667.676,392.632,709.734,184.802,715.053,187.37,0.0,0.0,728.215,193.888,1800,0
709.795,193.872,721.586,216.362,704.532,213.688,688.678,247.913,669.048,279.427,736.124,224.204,733.462,267.624,721.601,301.883,680.883,287.342,671.625,341.348,667.647,386.098,704.53,292.661,676.912,342.663,667.672,392.626,709.734,184.803,715.052,187.373,0.0,0.0,728.214,193.888,1801,0
709.794,193.871,721.584,216.36,704.528,213.688,688.677,247.914,669.048,279.427,736.12,224.201,733.459,267.621,721.598,301.885,680.884,287.341,671.625,341.348,667.649,386.101,704.532,292.66,676.912,342.663,667.672,392.627,709.734,184.803,715.052,187.372,0.0,0.0,728.213,193.887,1802,0
708.428,193.967,718.984,218.959,700.585,215.0,683.489,249.234,667.634,279.461,732.2,225.56,728.189,270.26,711.158,308.44,678.247,289.979,670.331,347.89,667.653,392.637,700.536,299.186,671.615,347.916,654.495,396.596,707.159,187.353,711.115,189.974,0.0,0.0,722.989,192.638,1803,0
708.429,193.968,718.988,218.953,700.58,215.002,683.483,249.242,667.635,279.458,732.214,225.55,728.209,269.01,711.17,308.424,678.247,289.969,670.332,346.597,667.679,391.348,700.549,299.182,671.615,347.893,654.507,396.584,707.158,187.356,711.116,189.974,0.0,0.0,722.987,192.635,1804,0
700.59,195.234,713.732,224.163,697.954,215.04,679.553,250.536,662.401,280.815,732.109,228.202,722.981,278.097,708.497,312.358,674.273,291.33,668.963,351.807,665.025,396.611,697.903,300.531,667.63,351.812,641.37,400.56,700.567,191.299,708.434,192.591,0.0,0.0,721.635,193.959,1805,0
700.59,195.235,713.732,224.167,697.953,215.041,679.553,250.54,662.403,280.819,730.896,229.458,722.973,278.103,708.496,312.364,674.276,291.336,668.972,351.809,665.045,395.322,697.901,300.534,667.63,351.817,641.357,401.828,700.569,191.301,708.434,192.59,0.0,0.0,721.636,193.957,1806,0
700.592,195.23,713.731,224.162,697.949,215.039,679.554,250.545,662.403,280.817,732.114,228.197,724.267,276.849,708.5,312.358,674.279,291.317,668.97,351.799,665.037,395.29,697.907,300.519,667.634,351.807,641.378,400.554,700.569,191.294,708.436,192.582,0.0,0.0,721.634,193.953,1807,0
697.916,195.269,709.791,225.494,691.374,216.344,678.153,254.47,657.204,283.44,725.557,233.422,720.323,278.185,703.234,313.707,669.051,292.669,667.652,350.508,667.664,384.78,690.121,300.587,661.09,351.857,629.5,404.483,697.931,192.566,700.637,193.889,0.0,0.0,718.962,196.611,1808,0
697.919,195.268,709.785,225.493,691.383,216.338,678.155,254.462,657.203,283.437,724.27,233.428,720.322,278.184,703.235,313.71,669.049,292.669,667.655,350.507,667.655,384.785,690.118,300.585,661.098,351.853,629.506,404.483,697.936,192.566,700.638,193.891,0.0,0.0,718.961,196.615,1809,0
690.089,196.571,701.891,226.904,688.772,221.582,670.354,257.135,653.204,288.702,717.68,236.052,713.767,282.121,699.271,320.216,666.357,299.236,662.411,351.842,667.669,386.047,686.112,307.113,654.51,353.209,626.918,404.53,691.401,193.921,697.949,193.971,0.0,0.0,711.159,200.501,1810,0
