Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,frame,class
0.0,0.0,366.332,186.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.076,254.467,384.745,304.464,382.121,354.523,376.871,257.106,383.432,301.858,383.392,354.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,370.289,184.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.375,253.151,383.431,301.856,382.085,354.485,376.875,255.795,382.122,300.561,382.12,354.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.0,0.0,370.289,184.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.375,253.151,383.431,301.856,382.085,354.485,376.875,255.795,382.122,300.561,382.12,354.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
0.0,0.0,367.634,186.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.066,254.464,383.457,303.175,382.107,354.51,376.875,257.103,383.421,301.849,383.38,354.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
0.0,0.0,366.34,186.075,354.495,191.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.131,254.471,382.121,303.178,382.096,353.17,379.495,257.115,383.457,301.838,383.414,353.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
0.0,0.0,366.32,188.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.915,258.399,374.233,308.438,378.166,353.199,382.109,258.445,383.429,307.106,383.399,353.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
0.0,0.0,365.018,190.002,353.177,193.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.863,257.121,376.864,308.436,382.088,354.506,380.795,258.448,383.422,307.099,383.407,354.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.454,259.746,382.137,307.111,384.721,353.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.432,259.755,383.421,303.159,383.465,351.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.422,257.097,383.408,296.594,382.095,350.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.428,262.361,384.721,304.47,382.1,351.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.117,259.758,383.431,304.495,382.097,351.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0
