Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,frame,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.66,276.848,216.285,289.994,216.309,320.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.667,274.208,216.285,289.98,216.308,321.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0
0.0,0.0,354.485,178.142,392.67,182.055,390.0,239.986,0.0,0.0,318.936,174.173,305.816,222.893,0.0,0.0,362.373,266.321,0.0,0.0,0.0,0.0,315.025,282.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0
0.0,0.0,353.187,178.137,392.665,180.798,390.033,238.676,0.0,0.0,317.647,174.177,307.132,222.898,0.0,0.0,363.707,253.16,0.0,0.0,0.0,0.0,321.631,241.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0
0.0,0.0,354.495,179.471,392.631,180.787,388.697,245.26,0.0,0.0,320.243,174.216,301.878,226.841,0.0,0.0,349.228,308.422,0.0,0.0,0.0,0.0,312.382,296.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.009,274.219,217.608,291.337,216.303,321.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0
0.0,0.0,0.0,0.0,380.777,236.042,383.467,280.799,372.88,341.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,0
0.0,0.0,353.178,182.11,389.996,182.087,383.481,278.165,374.184,337.372,315.009,176.849,290.029,255.795,0.0,0.0,345.29,317.639,0.0,0.0,0.0,0.0,308.423,301.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0
0.0,0.0,353.177,182.085,390.02,182.084,386.076,259.738,0.0,0.0,313.695,176.835,289.982,257.097,0.0,0.0,347.913,316.316,0.0,0.0,0.0,0.0,309.716,305.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0
0.0,0.0,353.199,180.77,391.336,182.063,387.37,249.233,380.817,324.222,315.02,175.536,296.572,247.886,0.0,0.0,350.544,312.369,0.0,0.0,0.0,0.0,309.714,301.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0
