Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,frame,class
0.0,0.0,365.003,234.727,393.999,237.41,0.0,0.0,0.0,0.0,334.755,229.489,258.441,228.201,232.099,220.279,362.384,329.464,0.0,0.0,0.0,0.0,320.262,316.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.853,186.058,354.519,176.856,0,0
0.0,0.0,365.004,234.714,393.999,237.395,0.0,0.0,0.0,0.0,334.749,229.48,258.417,228.185,232.116,220.278,362.394,329.462,0.0,0.0,0.0,0.0,320.266,316.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.851,186.041,354.52,176.834,1,0
0.0,0.0,365.004,234.714,393.999,237.395,0.0,0.0,0.0,0.0,334.749,229.48,258.417,228.185,232.116,220.278,362.394,329.462,0.0,0.0,0.0,0.0,320.266,316.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.851,186.041,354.52,176.834,2,0
0.0,0.0,364.997,234.729,394.001,238.666,0.0,0.0,0.0,0.0,334.739,229.489,258.447,228.198,232.101,220.278,362.388,329.467,0.0,0.0,0.0,0.0,320.255,316.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.853,186.055,354.518,176.85,3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.208,191.295,259.77,230.779,230.806,218.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.894,190.006,259.767,230.783,230.804,218.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
412.404,193.988,365.03,234.718,395.28,237.353,0.0,0.0,0.0,0.0,334.747,230.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.418,184.698,0.0,0.0,393.926,184.74,0.0,0.0,16,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.154,192.626,263.698,230.787,232.076,218.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0
413.714,193.967,363.709,233.398,395.292,236.073,0.0,0.0,0.0,0.0,329.493,228.174,262.384,228.177,229.478,217.679,367.64,332.113,0.0,0.0,0.0,0.0,322.901,322.914,0.0,0.0,0.0,0.0,411.07,184.701,0.0,0.0,395.258,184.748,0.0,0.0,19,0
413.709,193.968,363.707,233.4,395.287,236.077,0.0,0.0,0.0,0.0,329.493,228.171,262.382,228.183,229.5,218.927,367.64,330.806,0.0,0.0,0.0,0.0,322.911,322.902,0.0,0.0,0.0,0.0,411.063,184.702,0.0,0.0,395.255,184.748,0.0,0.0,20,0
0.0,0.0,367.642,240.018,400.541,247.885,0.0,0.0,0.0,0.0,332.11,236.019,263.67,229.484,232.119,218.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.235,187.348,355.814,179.47,106,0
0.0,0.0,367.635,237.386,399.245,241.337,0.0,0.0,0.0,0.0,332.127,236.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.158,191.317,354.528,182.057,176,0
0.0,0.0,367.657,234.729,399.216,237.37,0.0,0.0,0.0,0.0,332.135,232.103,0.0,0.0,0.0,0.0,380.794,332.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.932,188.671,355.797,179.481,178,0
0.0,0.0,367.655,234.73,399.218,237.369,0.0,0.0,0.0,0.0,332.135,232.102,0.0,0.0,0.0,0.0,380.797,332.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.932,188.674,355.797,179.483,179,0
0.0,0.0,367.634,234.754,397.939,237.419,0.0,0.0,0.0,0.0,332.105,232.087,0.0,0.0,0.0,0.0,374.232,334.754,0.0,0.0,0.0,0.0,325.527,332.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.185,189.975,354.5,178.16,181,0
0.0,0.0,367.634,234.754,397.939,237.419,0.0,0.0,0.0,0.0,332.105,232.087,0.0,0.0,0.0,0.0,374.232,334.754,0.0,0.0,0.0,0.0,325.527,332.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.185,189.975,354.5,178.16,182,0
0.0,0.0,367.657,234.739,399.241,237.396,0.0,0.0,0.0,0.0,332.128,232.097,0.0,0.0,0.0,0.0,372.904,334.759,0.0,0.0,0.0,0.0,322.915,329.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.466,189.981,354.53,178.16,183,0
0.0,0.0,366.343,236.008,399.242,238.68,0.0,0.0,0.0,0.0,330.816,232.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.633,187.384,353.203,180.78,184,0
0.0,0.0,365.043,236.07,403.16,240.011,0.0,0.0,0.0,0.0,326.841,233.401,0.0,0.0,0.0,0.0,390.017,347.897,0.0,0.0,0.0,0.0,336.055,342.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.448,187.349,353.163,178.138,190,0
0.0,0.0,365.041,236.051,401.847,238.699,0.0,0.0,0.0,0.0,328.179,233.43,0.0,0.0,0.0,0.0,383.439,340.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.476,188.661,353.175,178.167,191,0
0.0,0.0,365.043,236.034,400.557,238.676,0.0,0.0,0.0,0.0,329.479,233.409,0.0,0.0,0.0,0.0,386.062,341.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.463,188.678,353.17,178.154,192,0
0.0,0.0,365.031,236.04,401.837,238.696,0.0,0.0,0.0,0.0,326.848,233.412,0.0,0.0,0.0,0.0,390.005,343.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.174,188.676,353.155,179.452,193,0
0.0,0.0,365.017,234.744,396.614,237.381,0.0,0.0,0.0,0.0,330.793,230.783,0.0,0.0,0.0,0.0,391.319,338.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.533,189.993,353.217,178.156,194,0
0.0,0.0,365.029,233.432,396.624,236.07,0.0,0.0,0.0,0.0,330.811,229.481,0.0,0.0,0.0,0.0,383.437,330.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.936,188.661,354.485,176.857,195,0
0.0,0.0,367.632,236.028,399.251,237.394,0.0,0.0,0.0,0.0,330.783,232.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.459,189.983,354.49,179.48,197,0
89.9929,66.2946,86.0082,78.1559,71.5557,78.1892,68.9492,101.827,0.0,0.0,97.8855,78.1174,101.838,99.1886,108.419,117.617,78.118,129.418,80.8114,163.736,90.0156,201.83,93.944,126.829,99.1533,163.632,103.155,200.527,87.3773,61.0195,91.3491,59.7594,78.1663,61.0353,0.0,0.0,201,0
89.9883,66.2942,86.0062,78.1512,71.5586,78.189,68.9543,101.828,0.0,0.0,97.8815,78.1126,101.843,99.1782,108.42,117.597,78.122,129.415,82.0728,163.73,91.2872,201.833,93.9463,126.821,99.1497,163.629,103.153,200.524,87.3756,61.0213,91.3419,59.7599,78.1672,61.0376,0.0,0.0,202,0
92.5974,67.5514,88.6127,78.1956,74.1886,78.1741,67.6503,99.2166,0.0,0.0,100.457,78.1988,108.395,100.488,109.755,120.273,79.4693,129.45,88.6223,165.014,97.8519,204.432,97.8896,128.118,99.2471,163.699,108.376,204.436,89.9447,62.3292,96.5832,61.0438,80.7571,61.0618,99.1897,59.6931,203,0
