Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,frame,class
0.0,0.0,372.923,199.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.392,264.998,371.605,316.312,372.904,362.386,390.033,265.003,382.123,313.709,382.077,363.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.39,266.327,380.802,317.645,380.817,363.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0
0.0,0.0,370.276,197.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.032,261.065,372.903,311.092,0.0,0.0,392.62,259.769,382.124,311.088,382.071,362.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707,0
0.0,0.0,354.488,200.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.857,268.966,345.266,312.392,353.212,351.872,361.07,271.579,354.488,311.053,358.426,350.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,0
0.0,0.0,349.227,203.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.855,270.269,346.605,315.012,354.495,353.15,357.123,272.885,354.493,312.391,359.757,351.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801,0
0.0,0.0,0.0,0.0,59.7477,214.987,84.6917,266.332,111.085,320.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833,0
0.0,0.0,0.0,0.0,59.7374,213.691,84.6986,266.326,111.082,320.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834,0
0.0,0.0,0.0,0.0,79.4457,221.578,96.5842,268.924,120.257,313.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835,0
0.0,0.0,0.0,0.0,79.4974,224.21,97.8551,268.975,120.262,314.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836,0
0.0,0.0,0.0,0.0,78.1495,218.949,96.5833,268.921,120.262,313.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837,0
