Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,frame,class
0.0,0.0,383.435,187.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.194,257.082,382.119,307.119,375.558,355.796,383.443,258.426,383.44,305.803,376.851,354.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,383.447,187.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.186,257.073,382.105,307.117,375.551,354.51,383.436,258.423,382.132,305.801,376.842,354.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.0,0.0,383.447,187.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.186,257.073,382.105,307.117,375.551,354.51,383.436,258.423,382.132,305.801,376.842,354.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
0.0,0.0,383.42,187.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.495,255.803,382.125,307.102,376.863,355.803,383.428,258.402,382.124,304.493,375.531,354.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
0.0,0.0,382.124,187.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.127,257.079,383.427,305.808,378.182,354.474,382.127,258.422,383.427,303.186,378.177,353.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
234.728,172.883,236.073,195.3,226.821,197.873,0.0,0.0,0.0,0.0,241.316,199.192,238.682,237.374,233.405,266.285,226.836,257.105,228.173,292.664,228.204,330.804,234.741,258.386,233.425,291.338,232.121,330.783,234.708,163.679,236.05,165.02,232.115,168.93,0.0,0.0,15,0
233.429,172.894,236.021,195.275,226.825,196.575,221.557,226.88,0.0,0.0,239.994,197.883,238.681,236.043,233.418,266.278,225.559,255.76,228.161,291.315,228.194,330.771,233.429,257.077,233.395,290.017,230.805,330.765,234.727,163.689,236.047,166.309,233.401,168.934,238.697,166.334,16,0
237.38,172.908,236.034,195.268,220.283,197.887,0.0,0.0,0.0,0.0,245.26,196.588,0.0,0.0,0.0,0.0,225.522,255.789,232.097,291.303,229.475,329.488,236.033,257.096,235.994,289.995,232.117,328.187,0.0,0.0,0.0,0.0,232.104,171.581,0.0,0.0,17,0
0.0,0.0,376.863,189.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.757,251.848,380.799,303.16,371.608,354.491,384.725,255.779,379.481,301.863,372.885,354.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0
0.0,0.0,376.868,191.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.125,253.154,379.494,301.869,370.292,353.185,384.768,255.785,382.126,300.569,374.191,353.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0
0.0,0.0,378.174,193.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.871,255.799,378.181,305.793,372.895,354.47,384.758,257.132,383.414,303.18,374.216,353.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0
0.0,0.0,375.548,192.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.865,255.777,378.18,305.811,372.907,354.485,384.768,257.107,383.394,304.479,374.206,353.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0
0.0,0.0,372.909,192.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.756,255.799,382.096,304.481,371.607,353.189,384.748,258.4,383.409,303.174,374.236,353.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0
0.0,0.0,375.537,192.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.684,255.802,380.815,304.496,372.894,354.49,384.766,258.407,383.421,304.475,374.229,354.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0
0.0,0.0,375.532,192.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.684,255.805,380.81,305.78,372.895,354.49,384.763,258.409,383.415,304.48,374.226,354.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.769,261.045,383.423,308.413,374.246,354.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,0
0.0,0.0,371.596,193.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.696,258.413,382.107,308.422,374.218,355.82,384.766,259.762,382.138,308.409,374.231,354.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0
0.0,0.0,375.527,193.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.336,257.113,383.408,308.403,375.526,357.105,382.13,258.453,382.115,307.122,374.219,354.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0
0.0,0.0,375.53,192.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.343,257.108,383.409,308.403,375.53,357.108,382.125,258.448,382.113,307.121,374.215,354.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0
0.0,0.0,232.107,195.29,225.504,195.273,0.0,0.0,0.0,0.0,236.038,200.525,237.332,240.016,233.414,268.981,218.937,261.045,228.146,296.597,226.882,338.683,226.816,263.672,234.758,296.57,230.81,334.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.065,200.525,237.339,240.002,233.408,268.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,0
234.732,172.864,234.705,195.307,224.197,197.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.361,259.765,226.839,299.186,226.818,341.315,226.803,261.051,233.425,297.898,229.49,341.288,233.44,163.691,234.742,166.295,229.479,170.269,0.0,0.0,185,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.057,201.823,237.356,238.68,234.696,267.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,0
236.038,172.88,237.353,192.609,226.833,193.941,0.0,0.0,0.0,0.0,246.565,192.624,0.0,0.0,0.0,0.0,229.473,246.603,233.403,289.986,226.862,334.734,237.403,247.905,236.007,288.692,229.469,332.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0
